股票代號,股票名稱,產業別,市場別,上市/掛牌日期,ISIN代碼,題材清單,題材總數
6194,育富,電子零組件業,上櫃,2002/12/05,TW0006194004,印刷電路板、印刷電路板相關、電子零組件,3
6195,詩肯,居家生活,上櫃,2002/10/21,TW0006195001,家居相關用品通路、家電、流通業、消費民生,4
6198,瑞築,建材營造業,上櫃,2002/12/26,TW0006198005,不動產/建設、住宅建設、地產、水泥建材、營建、營造工程、物業投資發展,7
6199,天品,其他業,上櫃,2016/10/07,TW0006199003,地產、多元業務、服務業、殯葬服務、物業投資發展,5
6203,海韻電,電子零組件業,上櫃,2002/12/26,TW0006203003,電子零件元件、電子零組件、電源供應器,3
6204,艾華,電子零組件業,上櫃,2002/11/13,TW0006204001,被動元件、電子零組件、電阻,3
6207,雷科,電子零組件業,上櫃,2002/12/23,TW0006207004,其他電子零件、半導體製程設備、設備儀器商、電子零件元件、電子零組件,5
6208,日揚,半導體業,上櫃,2002/12/23,TW0006208002,IC設計、半導體、半導體製程設備、幫浦、產業機械、設備儀器商,6
6210,慶生,電子零組件業,上櫃,2003/02/14,TW0006210008,印刷電路板、印刷電路板相關、電子零組件,3
6212,理銘,建材營造業,上櫃,2002/12/26,TW0006212004,不動產/建設、地產、水泥建材、營建,4
6217,中探針,電子零組件業,上櫃,2003/01/09,TW0006217003,封測服務與材料、探針、探針卡、車用連接器、電子零組件,5
6218,豪勉,通信網路業,上櫃,2003/01/14,TW0006218001,5G通訊、低軌衛星、半導體製程設備、系統整合、網通設備、設備儀器商、軟體業,7
6219,富旺,建材營造業,上櫃,2003/02/26,TW0006219009,不動產/建設、地產、水泥建材、營建,4
6220,岳豐,電子零組件業,上櫃,2003/01/09,TW0006220007,連接線材、電子零件元件、電子零組件,3
6221,晉泰,資訊服務業,上櫃,2003/01/06,TW0006221005,INTERNET技術與基礎設施、數位雲端、系統整合、資安、軟體業、軟體通路／代理、金融科技、雲端科技,8
6222,立軒,光電業,上櫃,2003/01/09,TW0006222003,住宅建設、營造工程,2
6223,旺矽,半導體業,上櫃,2003/01/06,TW0006223001,IC設計、半導體、半導體製程設備、封測服務與材料、探針、探針卡、設備儀器商,7
6227,茂綸,電子通路業,上櫃,2003/01/14,TW0006227002,IC零組件通路商、軟體業、軟體通路／代理、零售通路、電子通路,5
6228,全譜,電腦及週邊設備業,上櫃,2003/01/21,TW0006228000,IVD檢驗儀器設備、掃瞄器、週邊產品、電腦及週邊設備、體外診斷用醫材,5
6229,研通,半導體業,上櫃,2003/01/14,TW0006229008,IC設計、IC設計軟體、半導體,3
6231,系微,資訊服務業,上櫃,2003/01/23,TW0006231004,BIOS、IC設計、數位雲端、資安、軟體業、金融科技,6
6233,旺玖,半導體業,上櫃,2003/02/20,TW0006233000,IC設計、MEMS、USB IC、其他IC、半導體、馬達IC,6
6234,高僑,光電業,上櫃,2003/03/12,TW0006234008,印刷電路板相關、設備儀器商、雷射鑽孔機、鑽頭,4
6236,中湛,數位雲端,上櫃,2003/03/31,TW0006236003,數位雲端、資安、資訊安全、軟體業,4
6237,驊訊,半導體業,上櫃,2003/04/21,TW0006237001,IC設計、半導體、影音IC,3
6240,松崗,資訊服務業,上櫃,2003/05/30,TW0006240005,地產、數位雲端、物業投資發展、系統整合、資安、軟體業、金融科技,7
6241,鑫永洋,通信網路業,上櫃,2003/04/08,TW0006241003,5G通訊、低軌衛星、區域網路、無線網路設備系統(WLAN)、用戶端設備、網通設備,6
6242,立康,生技醫療業,上櫃,2003/04/23,TW0006242001,中藥製劑、生技醫療、生物科技、醫療器材、醫藥產業、食品生技,6
6244,茂迪,光電業,上櫃,2003/05/15,TW0006244007,太陽能、太陽能電池、太陽能電池/模組、太陽能電池模組、綠能永續,5
6245,立端,通信網路業,上櫃,2003/05/19,TW0006245004,5G通訊、低軌衛星、用戶端設備、網通設備、資安設備,5
6246,臺龍,光電業,上櫃,2003/06/18,TW0006246002,背光模組、面板零組件,2
6248,沛波,鋼鐵工業,上櫃,2003/09/03,TW0006248008,原物料、板鋼、條鋼、鋼筋、鋼胚、鋼鐵,6
6259,百徽,電子零組件業,上櫃,2003/09/17,TW0006259005,分離式元件、磁性元件、被動元件、電子元件代理商、電子通路、電子零件元件、電子零組件、電感、電晶體,9
6261,久元,半導體業,上櫃,2004/03/29,TW0006261001,IC封裝測試、IC測試、IC設計、半導體、封測用設備、設備儀器商,6
6263,普萊德,通信網路業,上櫃,2003/09/17,TW0006263007,5G通訊、低軌衛星、光纖設備、光通訊、區域網路、用戶端設備、網通設備,7
6264,富裔,建材營造業,上櫃,2004/02/24,TW0006264005,不動產/建設、地產、水泥建材、營建,4
6265,方土昶,電子通路業,上櫃,2003/10/24,TW0006265002,DRAM、IC製造、IC零組件通路商、零售通路、電子通路、非揮發性記憶體,6
6266,泰詠,電子零組件業,上櫃,2004/04/29,TW0006266000,電子製造服務、電子零組件、電腦系統業,3
6270,倍微,電子通路業,上櫃,2003/09/17,TW0006270002,IC零組件通路商、零售通路、電子通路,3
6274,台燿,電子零組件業,上櫃,2003/12/18,TW0006274004,PCB電路板、伺服器PCB、印刷電路板相關、輝達供應鏈、銅箔基板、銅箔基板CCL、電子零組件,7
6275,元山,電子零組件業,上櫃,2004/12/23,TW0006275001,低軌衛星通訊、其他散熱零件、家電、小家電、散熱模組、散熱風扇馬達、電子零組件,7
6276,安鈦克,電腦及週邊設備業,上櫃,2003/10/30,TW0006276009,機殼、電子零件元件、電源供應器、電腦及週邊設備,4
6279,胡連,電子零組件業,上櫃,2003/11/26,TW0006279003,汽機車零組件、汽車端子、連接器、電子零件元件、電子零組件,5
6284,佳邦,電子零組件業,上櫃,2004/06/29,TW0006284003,其他電子零件、天線、網通設備、電子零件元件、電子零組件,5
6290,良維,電子零組件業,上櫃,2005/06/03,TW0006290000,連接線材、電子零件元件、電子零組件,3
6291,沛亨,半導體業,上櫃,2004/01/28,TW0006291008,IC設計、半導體、電子零件元件、電源管理IC、音響設備及零件,5
6292,迅德,電子零組件業,上櫃,2003/11/26,TW0006292006,變壓器、電子零件元件、電子零組件,3
6294,智基,文化創意業,上櫃,2004/01/13,TW0006294002,教育事業、數位內容、服務業、消費民生,4
6411,晶焱,半導體業,上櫃,2014/03/11,TW0006411002,IC設計、其他IC、半導體,3
6417,韋僑,通信網路業,上櫃,2015/10/08,TW0006417009,5G通訊、RFID相關、低軌衛星、網通設備,4
6418,詠昇,電子零組件業,上櫃,2019/02/18,TW0006418007,連接器、連接線材、電子零件元件、電子零組件,4
6419,京晨科,光電業,上櫃,2014/12/29,TW0006419005,安全監控、工業電腦,2
6423,億而得,半導體業,上櫃,2026/01/22,TW0006423007,IC設計、半導體、設計IP,3
6425,易發,電機機械,上櫃,2019/01/18,TW0006425002,IC檢測設備、其他產業機械、半導體製程設備、工業自動化、機器人、產業機械、設備儀器商、電機設備、面板設備,9
6432,今展科,電子零組件業,上櫃,2015/05/20,TW0006432008,IC零組件通路商、壓敏電阻、被動元件、電子通路、電子零組件、電感,6
6435,大中,半導體業,上櫃,2016/01/07,TW0006435001,IC設計、分離式元件、半導體、電晶體,4
6441,廣錠,電腦及週邊設備業,上櫃,2017/09/27,TW0006441009,儲能設備、博奕機台、工業用電池、工業電腦、電池、電腦及週邊設備,6
6461,益得,生技醫療業,上櫃,2018/03/28,TW0006461007,學名藥、新藥研發、生技醫療、西藥製劑、醫療器材、醫藥產業,6
6462,神盾,半導體業,上櫃,2015/12/23,TW0006462005,IC設計、半導體、感測元件、消費性IC、生物辨識IC,5
6465,威潤,通信網路業,上櫃,2015/11/20,TW0006465008,5G通訊、低軌衛星、網通設備、衛星導航,4
6469,大樹,生技醫療業,上櫃,2016/03/30,TW0006469000,生技醫療、藥品通路、醫療器材、醫療器材通路、醫藥流通,5
6470,宇智,通信網路業,上櫃,2015/11/03,TW0006470008,5G通訊、低軌衛星、無線網路設備系統(WLAN)、用戶端設備、網通設備,5
6474,華豫寧,電子通路業,上櫃,2025/11/25,TW0006474000,IC設計、IC零組件通路商、MCU、家居用品、系統整合、軟體業、鎖、零售通路、電子通路、類比IC,10
6482,弘煜科,文化創意業,上櫃,2016/06/13,TW0006482003,PC遊戲、手機遊戲、數位內容、消費民生、遊戲產業,5
6485,點序,半導體業,上櫃,2015/11/17,TW0006485006,FLASH記憶體IC、IC設計、SSD控制IC、半導體、記憶卡IC,5
6486,互動,通信網路業,上櫃,2016/09/13,TW0006486004,5G通訊、低軌衛星、系統整合、網通設備、軟體業,5
6488,環球晶,半導體業,上櫃,2015/09/25,TW0006488000,IC製造、IC設計、半導體、矽晶圓、第三類半導體,5
6492,生華科,生技醫療業,上櫃,2017/04/24,TW0006492002,新藥研發、生技醫療、醫療器材、醫藥產業,4
6494,九齊,半導體業,上櫃,2016/05/09,TW0006494008,IC設計、MCU、半導體、影音IC、微控制器MCU,5
6496,科懋,生技醫療業,上櫃,2016/01/07,TW0006496003,學名藥、生技醫療、西藥製劑、醫療器材、醫療器材通路、醫藥流通、醫藥產業,7
6498,久禾光,光電業,上櫃,2025/05/20,TW0006498009,光學元件、光學鏡片／頭,2
6499,益安,生技醫療業,上櫃,2016/07/27,TW0006499007,手術與治療用醫材、生技醫療、診斷與監測用醫材、醫學影像裝置、醫療器材,5
6506,雙邦,紡織纖維,上櫃,2011/05/03,TW0006506009,PU樹脂、其他化工產品、化學工業、機能布料、紡織纖維、織布業,6
6508,惠光,農業科技業,上櫃,2004/03/22,TW0006508005,化學工業、塑化製品、塑膠皮布、生技醫療、農藥、食品農業,6
6509,聚和,化學工業,上櫃,2004/04/12,TW0006509003,傳產其他、其他化工產品、化學工業、半導體特用化學品、塑化原料、文具、特用化學品,7
6510,精測,半導體業,上櫃,2016/03/24,TW0006510001,IC測試、IC設計、半導體、封測服務與材料、封裝測試、測試用板卡,6
6512,啟發電,其他電子業,上櫃,2016/03/25,TW0006512007,消費性電子產品、視訊轉換相關、電子代工、電子製造,4
6516,勤崴國際,資訊服務業,上櫃,2019/05/06,TW0006516008,應用軟體、數位雲端、資安、軟體業、金融科技,5
6517,保勝光學,光電業,上櫃,2022/12/15,TW0006517006,光學元件、光學鏡片／頭,2
6523,達爾膚,生技醫療業,上櫃,2016/06/16,TW0006523004,時尚產業、生技醫療、美妝保養品、醫療器材,4
6527,明達醫,生技醫療業,上櫃,2019/12/25,TW0006527005,生技醫療、診斷與監測用醫材、醫學影像裝置、醫療器材,4
6530,創威,通信網路業,上櫃,2018/01/23,TW0006530009,5G通訊、低軌衛星、光纖主動元件、光通訊、網通設備,5
6532,瑞耘,半導體業,上櫃,2016/09/26,TW0006532005,IC設計、化學氣相沈積設備、半導體、半導體製程設備、設備儀器商,5
6535,順藥,生技醫療業,上櫃,2016/09/26,TW0006535008,新藥研發、生技醫療、西藥製劑、醫療器材、醫藥產業,5
6538,倉和,電子零組件業,上櫃,2016/10/21,TW0006538002,電子其他、電子零組件,2
6542,隆中,文化創意業,上櫃,2016/09/08,TW0006542004,PC遊戲、手機遊戲、數位內容、消費民生、遊戲產業,5
6546,正基,通信網路業,上櫃,2022/05/24,TW0006546005,5G通訊、低軌衛星、網通設備、通訊設備零組件,4
6547,高端疫苗,生技醫療業,上櫃,2018/04/17,TW0006547003,生技醫療、生物製劑、醫療器材、醫藥產業,4
6548,長科*,半導體業,上櫃,2016/09/13,TW0006548001,IC設計、半導體、封測服務與材料、導線架,4
6556,勝品,光電業,上櫃,2017/10/31,TW0006556004,安全監控、工業電腦,2
6560,欣普羅,光電業,上櫃,2017/01/24,TW0006560006,安全監控、工業電腦,2
6561,是方,通信網路業,上櫃,2018/06/05,TW0006561004,5G通訊、INTERNET技術與基礎設施、低軌衛星、網通設備、通訊服務、雲端科技、電信／數據服務,7
6568,宏觀,半導體業,上櫃,2016/12/28,TW0006568009,ASIC、IC設計、光通訊IC、半導體、無線網路IC,5
6569,醫揚,生技醫療業,上櫃,2016/12/21,TW0006569007,工業電腦、生技醫療、醫療器材,3
6570,維田,電腦及週邊設備業,上櫃,2017/12/11,TW0006570005,工業電腦、電腦及週邊設備、顯示器,3
6574,霈方,生技醫療業,上櫃,2017/09/04,TW0006574007,時尚產業、生技醫療、美妝保養品、醫療器材、醫療服務,5
6576,逸達,生技醫療業,上櫃,2018/06/29,TW0006576002,新藥研發、生技醫療、生物製劑、西藥製劑、醫療器材、醫藥產業,6
6577,勁豐,電腦及週邊設備業,上櫃,2017/03/21,TW0006577000,工業電腦、電腦及週邊設備、顯示器,3
6578,達邦蛋白,農業科技業,上櫃,2018/09/18,TW0006578008,生技醫療、生物科技、農業生技、食品農業,4
6584,南俊國際,電子零組件業,上櫃,2023/05/18,TW0006584006,其他電子零件、電子零件元件、電子零組件,3
6588,東典光電,通信網路業,上櫃,2020/07/01,TW0006588007,5G通訊、低軌衛星、光纖零組件、光通訊、物聯網裝置、網通設備,6
6590,普鴻,資訊服務業,上櫃,2018/12/24,TW0006590003,數位雲端、系統整合、資安、資訊安全、軟體業、金融科技、電子支付,7
6593,台灣銘板,資訊服務業,上櫃,2017/11/03,TW0006593007,傳產其他、數位雲端、智慧卡相關、資安、金融科技、電子其他,6
6596,寬宏藝術,文化創意業,上櫃,2018/01/04,TW0006596000,休閒娛樂、傳播事業、影音娛樂、數位內容、文化創意產業、消費民生、陳列展覽相關,7
6597,立誠,電子零組件業,上櫃,2025/05/08,TW0006597008,LED、LED散熱基板、電子零組件,3
6603,富強鑫,電機機械,上櫃,2004/04/05,TW0006603004,塑膠機械、工業自動化、機器人、產業機械、電機設備,5
6609,瀧澤科,電機機械,上櫃,2003/09/23,TW0006609001,工具機、工業自動化、機器人、車床、電機設備,5
6612,奈米醫材,生技醫療業,上櫃,2018/07/18,TW0006612005,生技醫療、細胞治療、輔助與彌補用醫材、醫用植入材料、醫療器材,5
6613,朋億*,其他電子業,上櫃,2017/12/28,TW0006613003,半導體製程設備、設備儀器商、電子代工、電子製造,4
6615,慧智,生技醫療業,上櫃,2018/01/22,TW0006615008,基因定序、生技醫療、生物科技、醫療器材,4
6616,特昇-KY,居家生活,上櫃,2018/01/10,KYG870931030,傢俱、家居用品、家電、消費民生,4
6617,共信-KY,生技醫療業,上櫃,2024/06/18,KYG409471060,新藥研發、生技醫療、西藥製劑、醫療器材、醫藥產業,5
6620,漢達,生技醫療業,上櫃,2025/12/23,TW0006620008,學名藥、新藥研發、生技醫療、西藥製劑、醫療器材、醫藥產業,6
6624,萬年清,綠能環保,上櫃,2019/05/28,TW0006624000,太陽能、水資源、污水處理、綠能永續、電動車,5
6629,泰金-KY,居家生活,上櫃,2019/06/06,KYG877791072,傳產其他、家電、消費民生、金屬加工／製品,4
6637,醫影,生技醫療業,上櫃,2024/06/18,TW0006637002,生技醫療、醫療器材、醫療器材通路、醫療服務、醫療管理服務、醫藥流通,6
6640,均華,半導體業,上櫃,2018/10/23,TW0006640006,CoWoS先進封裝、FOPLP先進封裝、IC設計、半導體、封測用設備、封裝設備、工業機器人、晶圓製程設備、設備儀器商,9
6642,富致,電子零組件業,上櫃,2019/09/23,TW0006642002,熱敏電阻、被動元件、電子零組件,3
6643,M31,半導體業,上櫃,2019/01/23,TW0006643000,IC設計、IP矽智財、半導體、設計IP,4
